account_id,country,solution,outcome,num_touches,full_path,simple_path,first_3_actions,actions_list
001E000000CrCNaIAN,US,MRS,Won,46,Review → Email → Email → Email → Email → Email → Email → Inbound Call → Inbound Call → On-Site → ... → Email → Email → Email → Inbound Call → Inbound Call → Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call,Review → Email → Email → Email → Email,Review → Email → Email,"Review,Email,Email,Email,Email,Email,Email,Inbound Call,Inbound Call,On-Site,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Follow Up,Inbound Call,Email,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call"
001E000000CrCNqIAN,US,MRS,Ongoing,20,Demo → Review → Follow Up → Review → Review → Email → Email → Review → Email → Email → Email → Email → Review → Email → Inbound Call → Follow Up → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Demo → Review → Follow Up → Review → Review,Demo → Review → Follow Up,"Demo,Review,Follow Up,Review,Review,Email,Email,Review,Email,Email,Email,Email,Review,Email,Inbound Call,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000000CrCQSIA3,US,MRS,Won,12,Meeting → Meeting → Meeting → Email → Email → Email → Email → Inbound Call → Inbound Call → Inbound Call → Email → Follow Up,Meeting → Meeting → Meeting → Email → Email,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Email,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Email,Follow Up"
001E000000CrCTbIAN,US,MRS,Won,50,Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Follow Up → Email → Inbound Call → ... → Inbound Call → Inbound Call → Meeting → Follow Up → Email → Email → Inbound Call → Inbound Call → Email → Follow Up,Meeting → Meeting → Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Follow Up,Email,Inbound Call,Inbound Call,Follow Up,Email,Meeting,Email,Follow Up,Inbound Call,Follow Up,Email,Follow Up,Inbound Call,Inbound Call,Follow Up,Inbound Call,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Inbound Call,Inbound Call,Meeting,Inbound Call,Inbound Call,Email,Follow Up,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Meeting,Follow Up,Email,Email,Inbound Call,Inbound Call,Email,Follow Up"
001E000000CrCX4IAN,US,MRS,Lost,86,Meeting → Meeting → Meeting → Meeting → Follow Up → Email → Meeting → Meeting → Meeting → Meeting → ... → Email → Email → Email → Email → Email → Email → Email → Email → Inbound Call → Follow Up,Meeting → Meeting → Meeting → Meeting → Follow Up,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Follow Up,Email,Meeting,Meeting,Meeting,Meeting,Email,Email,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Meeting,Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Inbound Call,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,On-Site,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Follow Up,Inbound Call,Email,Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Follow Up"
001E000000CrCXiIAN,US,MRS,Won,34,Meeting → Meeting → On-Site → Review → Email → Email → Email → Email → Email → Inbound Call → ... → Meeting → Meeting → Meeting → Meeting → Follow Up → Meeting → Meeting → Email → Email → Follow Up,Meeting → Meeting → On-Site → Review → Email,Meeting → Meeting → On-Site,"Meeting,Meeting,On-Site,Review,Email,Email,Email,Email,Email,Inbound Call,Inbound Call,Follow Up,Follow Up,Inbound Call,Inbound Call,Follow Up,Follow Up,Follow Up,Inbound Call,Inbound Call,Follow Up,Follow Up,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Follow Up,Meeting,Meeting,Email,Email,Follow Up"
001E000000CrCYmIAN,US,MRS,Won,16,Meeting → Meeting → Meeting → Meeting → Email → Email → Email → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Meeting → Meeting → Meeting → Meeting → Email,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Email,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000000CrCbnIAF,US,MRS,Ongoing,7,Meeting → Meeting → Follow Up → Email → Follow Up → Inbound Call → Email,Meeting → Meeting → Follow Up → Email → Follow Up,Meeting → Meeting → Follow Up,"Meeting,Meeting,Follow Up,Email,Follow Up,Inbound Call,Email"
001E000000CrCfCIAV,US,MRS,Won,93,Meeting → Meeting → Meeting → Email → Email → Email → Email → Email → Email → Email → ... → Email → Email → Inbound Call → Meeting → Meeting → Inbound Call → Email → Inbound Call → Email → Email,Meeting → Meeting → Meeting → Email → Email,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Meeting,Email,Email,Email,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Email,Email,Follow Up,Inbound Call,Follow Up,Email,Email,Inbound Call,Email,Review,Inbound Call,Email,Email,Inbound Call,Review,Review,Inbound Call,Email,Email,Inbound Call,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Email,Inbound Call,Meeting,Meeting,Inbound Call,Email,Inbound Call,Email,Email"
001E000000CrCfEIAV,US,MRS,Lost,10,Meeting → Meeting → Meeting → Meeting → Email → Meeting → On-Site → Follow Up → Follow Up → Email,Meeting → Meeting → Meeting → Meeting → Email,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Email,Meeting,On-Site,Follow Up,Follow Up,Email"
001E000000CrCfFIAV,US,MRS,Won,75,Meeting → Meeting → Meeting → Meeting → Email → Email → Email → Email → Email → Email → ... → Follow Up → Follow Up → Follow Up → Meeting → Meeting → Follow Up → Email → Follow Up → Inbound Call → Follow Up,Meeting → Meeting → Meeting → Meeting → Email,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Follow Up,Email,Follow Up,Inbound Call,Follow Up,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Meeting,Follow Up,Inbound Call,Meeting,Meeting,Email,Follow Up,Follow Up,Follow Up,Email,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Inbound Call,Follow Up,Follow Up,Follow Up,Meeting,Meeting,Follow Up,Follow Up,Follow Up,Email,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Email,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Meeting,Meeting,Follow Up,Email,Follow Up,Inbound Call,Follow Up"
001E000000CrCfbIAF,US,MRS,Won,41,Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Review → Review → ... → Email → Email → Email → Email → Email → Inbound Call → Email → Follow Up → Inbound Call → Meeting,Meeting → Meeting → Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Review,Review,Meeting,Email,Review,Review,Email,Email,Email,Email,Email,Follow Up,Inbound Call,Email,Email,Follow Up,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Email,Email,Email,Inbound Call,Email,Follow Up,Inbound Call,Meeting"
001E000000CrCh2IAF,US,MRS,Ongoing,9,Meeting → Meeting → Meeting → Meeting → Email → Email → Email → Email → Follow Up,Meeting → Meeting → Meeting → Meeting → Email,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Email,Email,Email,Email,Follow Up"
001E000000CrCh3IAF,US,MRS,Won,9,Meeting → Email → Inbound Call → Follow Up → Follow Up → Follow Up → Inbound Call → Follow Up → Inbound Call,Meeting → Email → Inbound Call → Follow Up → Follow Up,Meeting → Email → Inbound Call,"Meeting,Email,Inbound Call,Follow Up,Follow Up,Follow Up,Inbound Call,Follow Up,Inbound Call"
001E000000CrCh9IAF,US,MRS,Ongoing,7,Meeting → Follow Up → Follow Up → Follow Up → Inbound Call → Follow Up → Email,Meeting → Follow Up → Follow Up → Follow Up → Inbound Call,Meeting → Follow Up → Follow Up,"Meeting,Follow Up,Follow Up,Follow Up,Inbound Call,Follow Up,Email"
001E000000CrChIIAV,US,MRS,Ongoing,3,Meeting → Email → Email,Meeting → Email → Email,Meeting → Email → Email,"Meeting,Email,Email"
001E000000CrChsIAF,US,MRS,Lost,10,On-Site → Follow Up → Follow Up → Inbound Call → Follow Up → Meeting → Meeting → Email → Follow Up → Follow Up,On-Site → Follow Up → Follow Up → Inbound Call → Follow Up,On-Site → Follow Up → Follow Up,"On-Site,Follow Up,Follow Up,Inbound Call,Follow Up,Meeting,Meeting,Email,Follow Up,Follow Up"
001E000000CrCjpIAF,US,Digital,Won,32,Meeting → Meeting → Meeting → Meeting → Email → Email → Email → Email → Follow Up → Follow Up → ... → Meeting → Meeting → Meeting → Meeting → Follow Up → Follow Up → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Meeting → Meeting → Meeting → Meeting → Email,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Email,Email,Email,Email,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Follow Up,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000000CrCp6IAF,US,MRS,Won,14,Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Email → Meeting → Review → Follow Up → Email → Meeting → Follow Up,Meeting → Meeting → Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Email,Meeting,Review,Follow Up,Email,Meeting,Follow Up"
001E000000CrCriIAF,US,MRS,Lost,98,Meeting → On-Site → Email → Email → On-Site → Meeting → Meeting → Meeting → Meeting → Meeting → ... → Review → Email → Email → Email → Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Meeting → On-Site → Email → Email → On-Site,Meeting → On-Site → Email,"Meeting,On-Site,Email,Email,On-Site,Meeting,Meeting,Meeting,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Follow Up,Email,Email,Email,Email,Email,Email,Demo,Email,Email,Email,Email,Inbound Call,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Follow Up,Inbound Call,Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Review,Email,Email,Email,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000000CrCs1IAF,US,MRS,Lost,102,On-Site → On-Site → Meeting → Meeting → Meeting → Meeting → Email → Email → Inbound Call → Inbound Call → ... → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call,On-Site → On-Site → Meeting → Meeting → Meeting,On-Site → On-Site → Meeting,"On-Site,On-Site,Meeting,Meeting,Meeting,Meeting,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Follow Up,Follow Up,Follow Up,Meeting,Meeting,Inbound Call,Inbound Call,Inbound Call,Follow Up,Follow Up,Inbound Call,Meeting,Meeting,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Email,Email,Inbound Call,Inbound Call,Follow Up,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000000CrCveIAF,US,Digital,Won,66,Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Review → Review → Review → Review → ... → Inbound Call → Inbound Call → Email → Email → Inbound Call → Inbound Call → Follow Up → Follow Up → Inbound Call → Inbound Call,Meeting → Meeting → Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Review,Review,Review,Review,Follow Up,Follow Up,Follow Up,Follow Up,Inbound Call,Inbound Call,Follow Up,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Follow Up,Meeting,Meeting,Meeting,Meeting,Inbound Call,Inbound Call,Email,Email,Email,Email,Inbound Call,Inbound Call,Follow Up,Follow Up,Inbound Call,Inbound Call,Follow Up,Follow Up,Inbound Call,Inbound Call,Follow Up,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call,Inbound Call,Follow Up,Follow Up,Inbound Call,Inbound Call"
001E000000CrCvkIAF,US,MRS,Ongoing,2,Meeting → Follow Up,Meeting → Follow Up,Meeting → Follow Up,"Meeting,Follow Up"
001E000000CrD24IAF,US,Digital,Lost,28,Meeting → Meeting → Meeting → Meeting → Follow Up → Follow Up → Meeting → Meeting → Review → Review → ... → Email → Email → Inbound Call → Inbound Call → Follow Up → Follow Up → Inbound Call → Inbound Call → Email → Email,Meeting → Meeting → Meeting → Meeting → Follow Up,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Follow Up,Follow Up,Meeting,Meeting,Review,Review,Email,Email,Inbound Call,Inbound Call,Meeting,Meeting,Inbound Call,Inbound Call,Email,Email,Inbound Call,Inbound Call,Follow Up,Follow Up,Inbound Call,Inbound Call,Email,Email"
001E000000CrD3TIAV,US,MRS,Ongoing,1,Email,Email,Email,Email
001E000000CrD3iIAF,US,MRS,Won,43,Meeting → Meeting → Follow Up → Follow Up → Follow Up → Email → Follow Up → Follow Up → Email → Follow Up → ... → Email → Inbound Call → Inbound Call → Email → Follow Up → Inbound Call → Follow Up → Inbound Call → Inbound Call → Email,Meeting → Meeting → Follow Up → Follow Up → Follow Up,Meeting → Meeting → Follow Up,"Meeting,Meeting,Follow Up,Follow Up,Follow Up,Email,Follow Up,Follow Up,Email,Follow Up,Follow Up,Email,Follow Up,Meeting,Follow Up,Email,Follow Up,Follow Up,Email,Follow Up,Follow Up,Follow Up,Email,Email,Follow Up,Follow Up,Follow Up,Follow Up,Email,Email,Email,Email,Email,Email,Inbound Call,Inbound Call,Email,Follow Up,Inbound Call,Follow Up,Inbound Call,Inbound Call,Email"
001E000000CrD3pIAF,US,MRS,Ongoing,5,Meeting → Email → Email → Inbound Call → Follow Up,Meeting → Email → Email → Inbound Call → Follow Up,Meeting → Email → Email,"Meeting,Email,Email,Inbound Call,Follow Up"
001E000000CrD5CIAV,US,MRS,Lost,5,Meeting → Meeting → Meeting → Follow Up → Email,Meeting → Meeting → Meeting → Follow Up → Email,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Follow Up,Email"
001E000000CrD5cIAF,US,MRS,Lost,8,Meeting → Meeting → Email → Review → Review → Meeting → Email → Email,Meeting → Meeting → Email → Review → Review,Meeting → Meeting → Email,"Meeting,Meeting,Email,Review,Review,Meeting,Email,Email"
001E000000CrD6rIAF,US,MRS,Won,24,Meeting → Email → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Email → Email → ... → Review → Review → Inbound Call → Follow Up → Inbound Call → Inbound Call → Review → Email → Email → Email,Meeting → Email → Meeting → Meeting → Meeting,Meeting → Email → Meeting,"Meeting,Email,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Email,Email,Email,Review,Email,Follow Up,Review,Review,Inbound Call,Follow Up,Inbound Call,Inbound Call,Review,Email,Email,Email"
001E000000CrD7RIAV,US,MRS,Lost,2,Follow Up → Follow Up,Follow Up → Follow Up,Follow Up → Follow Up,"Follow Up,Follow Up"
001E000000CrD96IAF,US,MRS,Won,49,Follow Up → Email → Email → Email → Email → Email → Email → Email → Email → Follow Up → ... → Inbound Call → Follow Up → Follow Up → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email → Email → Inbound Call,Follow Up → Email → Email → Email → Email,Follow Up → Email → Email,"Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Follow Up,Review,Follow Up,Follow Up,Follow Up,Email,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Follow Up,Meeting,Follow Up,Meeting,Inbound Call,Inbound Call,Email,Follow Up,Inbound Call,Follow Up,Inbound Call,Inbound Call,Inbound Call,Follow Up,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Inbound Call"
001E000000CrD9oIAF,US,MRS,Lost,20,Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Email → Follow Up → Email → Inbound Call → Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call,Meeting → Meeting → Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Email,Follow Up,Email,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call"
001E000000CrDCNIA3,US,MRS,Won,35,Meeting → Meeting → Meeting → Email → Email → Email → Email → Email → Email → Email → ... → Email → Email → Email → Email → Email → Email → Email → Email → Email → Inbound Call,Meeting → Meeting → Meeting → Email → Email,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call"
001E000000CrDFkIAN,US,MRS,Won,61,Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Email → Email → Email → Email → ... → Email → Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Meeting → Meeting → Meeting → Meeting → Meeting,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Review,Review,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Meeting,Meeting,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Email,On-Site,Email,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000000CrDNCIA3,US,MRS,Ongoing,5,Meeting → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Meeting → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Meeting → Inbound Call → Inbound Call,"Meeting,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000000CrDNIIA3,US,MRS,Ongoing,17,Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Inbound Call → Email → Inbound Call → Email → Follow Up → Inbound Call,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Email,Inbound Call,Email,Follow Up,Inbound Call"
001E000000CrDNLIA3,US,MRS,Won,24,Meeting → Meeting → Follow Up → Meeting → Meeting → Email → Review → Follow Up → Inbound Call → Inbound Call → ... → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email,Meeting → Meeting → Follow Up → Meeting → Meeting,Meeting → Meeting → Follow Up,"Meeting,Meeting,Follow Up,Meeting,Meeting,Email,Review,Follow Up,Inbound Call,Inbound Call,Follow Up,Meeting,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email"
001E000000CrDPEIA3,US,MRS,Ongoing,7,Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Email → Inbound Call → Inbound Call,"Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000000CrDQ5IAN,US,MRS,Won,11,Email → Meeting → Meeting → Meeting → Meeting → Follow Up → Follow Up → Email → Follow Up → Email → Email,Email → Meeting → Meeting → Meeting → Meeting,Email → Meeting → Meeting,"Email,Meeting,Meeting,Meeting,Meeting,Follow Up,Follow Up,Email,Follow Up,Email,Email"
001E000000CrDaEIAV,US,PLS,Won,62,On-Site → On-Site → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Follow Up → Follow Up → ... → Meeting → Meeting → Meeting → Meeting → Inbound Call → Inbound Call → Meeting → Meeting → Inbound Call → Inbound Call,On-Site → On-Site → Inbound Call → Inbound Call → Inbound Call,On-Site → On-Site → Inbound Call,"On-Site,On-Site,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Follow Up,Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Follow Up,Follow Up,Follow Up,Follow Up,Inbound Call,Inbound Call,Follow Up,Follow Up,Follow Up,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Meeting,Meeting,Meeting,Meeting,Inbound Call,Inbound Call,Meeting,Meeting,Meeting,Meeting,Inbound Call,Inbound Call,Meeting,Meeting,Meeting,Meeting,Inbound Call,Inbound Call,Meeting,Meeting,Inbound Call,Inbound Call"
001E000000CrDtxIAF,US,MRS,Lost,34,Email → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Follow Up → Email → Meeting → ... → Email → Email → Email → Inbound Call → Email → Email → Email → Email → Email → Email,Email → Meeting → Meeting → Meeting → Meeting,Email → Meeting → Meeting,"Email,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Follow Up,Email,Meeting,Follow Up,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Email,Email,Email,Email,Email,Email"
001E000000CrE46IAF,US,MRS,Ongoing,8,Meeting → Meeting → Inbound Call → Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call,Meeting → Meeting → Inbound Call → Inbound Call → Email,Meeting → Meeting → Inbound Call,"Meeting,Meeting,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call"
001E000000CrE6zIAF,US,MRS,Ongoing,5,Email → Email → Email → Email → Email,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email"
001E000000CrEO8IAN,US,MRS,Ongoing,15,Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Email → Email → Email → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Inbound Call → Email → Inbound Call → Inbound Call → Inbound Call,Inbound Call → Email → Inbound Call,"Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000000CrEOQIA3,US,MRS,Lost,17,Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email → Email,Email → Email → Email → Email → Email,Email → Email → Email,"Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email,Email"
001E000000CrESoIAN,US,MRS,Ongoing,2,Meeting → Meeting,Meeting → Meeting,Meeting → Meeting,"Meeting,Meeting"
001E000000CrET2IAN,US,MRS,Ongoing,19,Email → Email → Email → Email → Inbound Call → Email → Follow Up → Review → Email → Email → Follow Up → Email → Email → Inbound Call → Email → Inbound Call → Inbound Call → Email → Inbound Call,Email → Email → Email → Email → Inbound Call,Email → Email → Email,"Email,Email,Email,Email,Inbound Call,Email,Follow Up,Review,Email,Email,Follow Up,Email,Email,Inbound Call,Email,Inbound Call,Inbound Call,Email,Inbound Call"
001E000000CrET8IAN,US,MRS,Won,9,Meeting → Inbound Call → Follow Up → Email → Follow Up → Inbound Call → Inbound Call → Inbound Call → Inbound Call,Meeting → Inbound Call → Follow Up → Email → Follow Up,Meeting → Inbound Call → Follow Up,"Meeting,Inbound Call,Follow Up,Email,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call"
001E000000CrEVHIA3,US,MRS,Ongoing,6,Meeting → Meeting → Meeting → Meeting → Inbound Call → Inbound Call,Meeting → Meeting → Meeting → Meeting → Inbound Call,Meeting → Meeting → Meeting,"Meeting,Meeting,Meeting,Meeting,Inbound Call,Inbound Call"
001E000000CrEWqIAN,US,MRS,Ongoing,5,Meeting → Meeting → Review → Meeting → Review,Meeting → Meeting → Review → Meeting → Review,Meeting → Meeting → Review,"Meeting,Meeting,Review,Meeting,Review"
001E000000CrEYQIA3,US,MRS,Ongoing,15,Demo → Email → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Meeting → Email,Demo → Email → Meeting → Meeting → Meeting,Demo → Email → Meeting,"Demo,Email,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Meeting,Email"
001E000000EdMyAIAV,US,MRS,Ongoing,1,Inbound Call,Inbound Call,Inbound Call,Inbound Call
001E000000EdMyEIAV,US,MRS,Won,59,Meeting → Follow Up → Follow Up → Follow Up → Follow Up → Follow Up → Follow Up → Demo → Follow Up → Follow Up → ... → Meeting → Email → Email → Email → Email → Inbound Call → Email → Email → Email → Email,Meeting → Follow Up → Follow Up → Follow Up → Follow Up,Meeting → Follow Up → Follow Up,"Meeting,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Follow Up,Demo,Follow Up,Follow Up,Follow Up,Email,Email,Email,Email,Email,Email,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Demo,Inbound Call,Inbound Call,Email,Email,Email,Review,Email,Email,Follow Up,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Inbound Call,Email,Email,Meeting,Meeting,Email,Email,Email,Email,Inbound Call,Email,Email,Email,Email"
